date,log_return,weekday,days_to_friday,target_forward_return,target_horizon_scaled_return,fwd_rvol,atm_iv_30d,quantile_0_prob,quantile_1_prob,quantile_2_prob,quantile_3_prob,expected_scaled_return_sq_plain,expected_scaled_return_sq,expected_realised_variance_plain,expected_realised_variance,expected_realised_volatility_plain,expected_realised_volatility
2013-09-04,0.0060790460763821,2,3,0.0091047669929189,0.005256639674270547,0.0938612335535456,0.1465920206817937,0.19729705970064945,0.20871970709610782,0.37412314037880795,0.21986009282443467,0.00010258374508975639,2.5661550697902458e-05,0.02585110376261861,0.00646671077587142,0.1607827844099567,0.08041586146943537
2013-09-05,0.0030257209165368,3,2,0.0030257209165368,0.002139507778061147,0.0980587309122403,0.1428622572025263,0.23083943452528535,0.21032448899893366,0.3556810538479921,0.20315502262778884,0.0001064507073995086,2.6647507819664795e-05,0.026825578264676166,0.006715171970555528,0.16378515886574146,0.0819461528722095
2013-09-06,0.0,4,1,0.0,0.0,0.1061523097458878,0.14295763446154,0.2254481049423654,0.22974806795674052,0.3319744895250786,0.21282933757581543,0.00010694288848672279,2.6751276135713344e-05,0.02694960789865414,0.006741321586199763,0.16416335735679305,0.08210555149440117
2013-09-09,0.0090226175996375,0,5,0.0179645549752986,0.008033993222059945,0.1016652619389398,0.1385983146030949,0.20538674827005993,0.15874865252010195,0.4021627669013957,0.2337018323084425,0.00010805724642436367,2.701431160609092e-05,0.027230426098939647,0.006807606524734912,0.1650164419048588,0.0825082209524294
2013-09-10,0.0089419373756612,1,4,0.008941937375661102,0.004470968687830551,0.1201523426584191,0.1290414329309532,0.2322616588640285,0.1769054825855282,0.3967560090568442,0.19407684949359896,0.0001054654091406549,2.6387498039791723e-05,0.026577283103445034,0.006649649506027514,0.16302540631277393,0.08154538310675542
2013-09-11,0.002962965130657,2,3,-9.93129189996722e-17,-5.733834051846826e-17,0.1213866520742512,0.1216911609035733,0.2502628237623405,0.21954402594526273,0.3584564255586598,0.17173672473373688,0.00010410747431205096,2.6036775074551814e-05,0.026235083526636845,0.0065612673187870575,0.16197247768258916,0.08100165009916191
2013-09-12,-0.0059347355198145,3,2,-0.0029629651306570994,-0.0020951327363069195,0.1213478877303684,0.1269459256784494,0.21942424822890338,0.23221088769131742,0.3545241149675169,0.1938407491122624,0.00010169719892370035,2.5410948247441603e-05,0.02562769412877249,0.006403558958355284,0.16008652075915852,0.08002224039824982
2013-09-13,0.0029717703891574,4,1,0.0029717703891574,0.0029717703891574,0.1225486925481668,0.1232673551716371,0.2128075940866489,0.24311976191551868,0.3141297110493731,0.22994293294845936,0.00010750260151990625,2.6878691207144146e-05,0.027090655583016373,0.006773430184200325,0.1645923922391809,0.08230085166145198
2013-09-16,0.0059171770280885,0,5,0.014727806710243499,0.006586475392716402,0.1272166484709979,0.1268721020560488,0.21507279527285567,0.16580800665485676,0.39965268361358663,0.2194665144587009,0.00010714679914462669,2.677325564582037e-05,0.027000993384445924,0.006746860422746733,0.16431978999635413,0.08213927454480428
2013-09-17,0.0058823699030666,1,4,0.008810629682155001,0.004405314841077501,0.1271718142189302,0.1265359429127685,0.22161974269289839,0.21387873616766376,0.37868878206732537,0.18581273907211235,0.00010069990958130428,2.520720460645775e-05,0.02537637721448868,0.006352215560827353,0.1592996459961185,0.07970078770518742
2013-09-18,0.0116619397478429,2,3,0.0029282597790884005,0.0016906315717138422,0.1243726814886636,0.1208725989544387,0.21666289289970558,0.2569051274414769,0.3587443109544036,0.1676876687044138,9.518333476429633e-05,2.3808755703016806e-05,0.023986200360602675,0.005999806437160235,0.15487478929962317,0.07745841747131318
2013-09-19,-0.0029027596579613,3,2,-0.0087336799687545,-0.006175644330619421,0.123984062461808,0.1189077541559634,0.21830756962367015,0.297203132138337,0.34293406142901695,0.14155523680897597,8.938694455484192e-05,2.234673613871048e-05,0.022525510027820165,0.005631377506955041,0.15008500933744237,0.07504250466872119
2013-09-20,-0.0058309203107932,4,1,-0.0058309203107932,-0.0058309203107932,0.1239218520991213,0.1178610535259435,0.20685181776837547,0.29515406409269546,0.3204819345970717,0.1775121835418575,9.410357863641247e-05,2.354439812233828e-05,0.023714101816375944,0.005933188326829247,0.15399383694283333,0.07702719212608783
