entry_date,exit_date,direction,direction_label,n_contracts,entry_iv,realised_vol,iv_rv_spread,entry_price,exit_price,straddle_premium,option_pnl,hedge_pnl,txn_cost,net_pnl,holding_days,stopped_out
2021-10-14,2021-11-15,-1,long_vol,72,0.1311251697335555,0.07790173600937396,0.05322343372418155,4435.0,4680.0,13708.93310973047,-776956.8160994062,839303.0239051238,987.0431839005938,61359.164621817006,22,False
2021-11-26,2021-12-29,1,short_vol,43,0.2112523157629864,0.17756800586801808,0.03368430989496832,4600.0,4795.0,22905.508879602574,-146436.88182291074,58853.90705061951,984.9368818229108,-88567.91165411414,22,False
2022-01-03,2022-01-05,-1,long_vol,71,0.1239007652074133,0.2246251586222919,-0.1007243934148786,4795.0,4700.0,14005.205329483715,-791603.8075694364,-9850.376401392774,994.3695783933438,-248592.39459833593,2,True
2022-01-18,2022-02-17,1,short_vol,46,0.1991100930558725,0.213938482320446,-0.0148283892645735,4580.0,4390.0,21495.485497525304,-114792.33288616406,392924.215658966,988.7923328861641,277143.0904399158,22,False
2022-02-18,2022-03-23,1,short_vol,40,0.2405620611570594,0.23770288027017838,0.002859180886881002,4360.0,4460.0,24721.416008356166,-588856.6403342466,808217.7370287932,988.8566403342465,218372.2400542124,22,False
2022-04-11,2022-05-12,1,short_vol,46,0.2073692602216298,0.2970396156875199,-0.08967035546589011,4420.0,3945.0,21604.78008367263,1191180.116151059,-1158920.7362719656,993.8198838489411,31265.559995244555,22,False
2022-05-13,2022-06-15,1,short_vol,39,0.2635669174096208,0.29334848351933146,-0.029781566109710667,4035.0,3805.0,25065.469042898145,-80553.29267302761,816870.966958216,977.5532926730276,735340.1209925154,22,False
2022-06-16,2022-07-20,1,short_vol,38,0.2963331456744891,0.20591574712558627,0.09041739854890282,3675.0,3970.0,25665.515910616614,145710.39539656867,-342287.19955435046,975.2896046034314,-197552.09376238522,22,False
2022-09-13,2022-10-13,1,short_vol,44,0.2417617601275588,0.24383260508753127,-0.0020708449599724787,3955.0,3685.0,22536.833707575854,196379.31686666253,-26045.99287184304,991.6206831333376,169341.70331168614,22,False
2022-10-14,2022-11-15,1,short_vol,39,0.2969530440268889,0.28663751287075645,0.01031553115613243,3600.0,4000.0,25194.29007865779,577422.6869323463,-590426.0374426696,982.5773130676537,-13985.927823390957,22,False
2022-11-23,2022-11-30,-1,long_vol,55,0.1889695514737017,0.26933527230533183,-0.08036572083163013,4040.0,4090.0,17995.66578424392,-312731.6954856948,-153123.39605143102,989.7616181334156,-247440.4045333539,4,True
2022-12-01,2022-12-16,-1,long_vol,54,0.1884104378604177,0.1948531091972479,-0.0064426713368302135,4095.0,3875.0,18186.70070376163,-276543.8032406506,28253.40530085194,982.081838003128,-245520.45950078202,11,True
2022-12-21,2023-01-25,-1,long_vol,56,0.1936400924983338,0.16340369126720297,0.030236401231130833,3890.0,4025.0,17755.658416771665,238316.87133921334,-54841.2610095814,994.3168713392133,182481.29345829273,22,False
2023-01-26,2023-02-28,-1,long_vol,61,0.1685500067629794,0.1598200681498487,0.008729938613130706,4075.0,3985.0,16190.588717417519,438625.9117624686,-284046.50828343193,987.6259117624686,153591.77756727417,22,False
